234,465,CL_GL,GL-H102-M,Half-Finger Gloves- M,9,Other sales,2013-07-01,Clothing,Gloves,No
235,463,CL_GL,GL-H102-S,Half-Finger Gloves- S,9,Other sales,2013-07-01,Clothing,Gloves,No
236,398,CO_HB,HB-M243,LL Mountain Handlebars,20,Mountain,2013-07-01,Components,Handlebars,No
237,400,CO_HB,HB-M763,ML Mountain Handlebars,27,Mountain,2013-07-01,Components,Handlebars,No
238,402,CO_HB,HB-M918,HL Mountain Handlebars,53,Mountain,2013-07-01,Components,Handlebars,No
239,404,CO_HB,HB-R504,LL Road Handlebars,20,Road,2013-07-01,Components,Handlebars,No
240,406,CO_HB,HB-R720,ML Road Handlebars,27,Road,2013-07-01,Components,Handlebars,No
241,408,CO_HB,HB-R956,HL Road Handlebars,53,Road,2013-07-01,Components,Handlebars,No
242,553,CO_HB,HB-T721,LL Touring Handlebars,20,Touring,2013-07-01,Components,Handlebars,No
243,554,CO_HB,HB-T928,HL Touring Handlebars,41,Touring,2013-07-01,Components,Handlebars,No
244,217,AC_HE,HL-U509,Sport-100 Helmet- Black,13,Other sales,2013-07-01,Accessories,Helmets,Yes
245,222,AC_HE,HL-U509-B,Sport-100 Helmet- Blue,13,Other sales,2013-07-01,Accessories,Helmets,Yes
246,214,AC_HE,HL-U509-R,Sport-100 Helmet- Red,13,Other sales,2013-07-01,Accessories,Helmets,Yes
247,487,AC_HP,HY-1023-70,Hydration Pack - 70 oz.,21,Other sales,2013-07-01,Accessories,Hydration Packs,No
248,234,CL_JE,LJ-0192-L,Long-Sleeve Logo Jersey- L,38,Other sales,2013-07-01,Clothing,Jerseys,No
249,231,CL_JE,LJ-0192-M,Long-Sleeve Logo Jersey- M,38,Other sales,2013-07-01,Clothing,Jerseys,No
250,228,CL_JE,LJ-0192-S,Long-Sleeve Logo Jersey- S,38,Other sales,2013-07-01,Clothing,Jerseys,No
251,237,CL_JE,LJ-0192-X,Long-Sleeve Logo Jersey- XL,38,Other sales,2013-07-01,Clothing,Jerseys,No
252,542,CO_PE,PD-M282,LL Mountain Pedal,18,Mountain,2013-07-01,NULL,NULL,NULL
253,543,CO_PE,PD-M340,ML Mountain Pedal,28,Mountain,2013-07-01,NULL,NULL,NULL
254,544,CO_PE,PD-M562,HL Mountain Pedal,36,Mountain,2013-07-01,NULL,NULL,NULL
255,545,CO_PE,PD-R347,LL Road Pedal,18,Road,2013-07-01,NULL,NULL,NULL
256,546,CO_PE,PD-R563,ML Road Pedal,28,Road,2013-07-01,NULL,NULL,NULL
257,547,CO_PE,PD-R853,HL Road Pedal,36,Road,2013-07-01,NULL,NULL,NULL
258,548,CO_PE,PD-T852,Touring Pedal,36,Touring,2013-07-01,NULL,NULL,NULL
259,480,AC_TT,PK-7098,Patch Kit/8 Patches,1,Other sales,2013-07-01,Accessories,Tires and Tubes,Yes
260,483,AC_BR,RA-H123,Hitch Rack - 4-Bike,45,Other sales,2013-07-01,Accessories,Bike Racks,Yes
261,514,CO_BR,RB-9231,Rear Brakes,47,n/a,2013-07-01,Components,Brakes,Yes
262,501,CO_DE,RD-2308,Rear Derailleur,54,n/a,2013-07-01,Components,Derailleurs,Yes
263,515,CO_SA,SE-M236,LL Mountain Seat/Saddle,12,Mountain,2013-07-01,Components,Saddles,No
264,516,CO_SA,SE-M798,ML Mountain Seat/Saddle,17,Mountain,2013-07-01,Components,Saddles,No
265,517,CO_SA,SE-M940,HL Mountain Seat/Saddle,23,Mountain,2013-07-01,Components,Saddles,No
266,518,CO_SA,SE-R581,LL Road Seat/Saddle,12,Road,2013-07-01,Components,Saddles,No
267,519,CO_SA,SE-R908,ML Road Seat/Saddle,17,Touring,2013-07-01,Components,Saddles,No
268,520,CO_SA,SE-R995,HL Road Seat/Saddle,23,Road,2013-07-01,Components,Saddles,No
269,521,CO_SA,SE-T312,LL Touring Seat/Saddle,12,Touring,2013-07-01,Components,Saddles,No
270,522,CO_SA,SE-T762,ML Touring Seat/Saddle,17,Touring,2013-07-01,Components,Saddles,No
271,523,CO_SA,SE-T924,HL Touring Seat/Saddle,23,Touring,2013-07-01,Components,Saddles,No
272,476,CL_SH,SH-W890-L,Women's Mountain Shorts- L,26,Mountain,2013-07-01,Clothing,Shorts,No
273,475,CL_SH,SH-W890-M,Women's Mountain Shorts- M,26,Mountain,2013-07-01,Clothing,Shorts,No
274,474,CL_SH,SH-W890-S,Women's Mountain Shorts- S,26,Mountain,2013-07-01,Clothing,Shorts,No
275,490,CL_JE,SJ-0194-L,Short-Sleeve Classic Jersey- L,42,Other sales,2013-07-01,Clothing,Jerseys,No
276,489,CL_JE,SJ-0194-M,Short-Sleeve Classic Jersey- M,42,Other sales,2013-07-01,Clothing,Jerseys,No
277,488,CL_JE,SJ-0194-S,Short-Sleeve Classic Jersey- S,42,Other sales,2013-07-01,Clothing,Jerseys,No
278,491,CL_JE,SJ-0194-X,Short-Sleeve Classic Jersey- XL,42,Other sales,2013-07-01,Clothing,Jerseys,No
279,482,CL_SO,SO-R809-L,Racing Socks- L,3,Road,2013-07-01,Clothing,Socks,No
280,481,CL_SO,SO-R809-M,Racing Socks- M,3,Road,2013-07-01,Clothing,Socks,No
281,486,AC_BS,ST-1401,All-Purpose Bike Stand,59,Mountain,2013-07-01,Accessories,Bike Stands,No
282,535,AC_TT,TI-M267,LL Mountain Tire,9,Mountain,2013-07-01,Accessories,Tires and Tubes,Yes
283,536,AC_TT,TI-M602,ML Mountain Tire,11,Mountain,2013-07-01,Accessories,Tires and Tubes,Yes
284,537,AC_TT,TI-M823,HL Mountain Tire,13,Mountain,2013-07-01,Accessories,Tires and Tubes,Yes
285,538,AC_TT,TI-R092,LL Road Tire,8,Road,2013-07-01,Accessories,Tires and Tubes,Yes
286,539,AC_TT,TI-R628,ML Road Tire,9,Road,2013-07-01,Accessories,Tires and Tubes,Yes
287,540,AC_TT,TI-R982,HL Road Tire,12,Road,2013-07-01,Accessories,Tires and Tubes,Yes
288,541,AC_TT,TI-T723,Touring Tire,11,Touring,2013-07-01,Accessories,Tires and Tubes,Yes
289,528,AC_TT,TT-M928,Mountain Tire Tube,2,Mountain,2013-07-01,Accessories,Tires and Tubes,Yes
290,529,AC_TT,TT-R982,Road Tire Tube,1,Road,2013-07-01,Accessories,Tires and Tubes,Yes
291,530,AC_TT,TT-T092,Touring Tire Tube,2,Touring,2013-07-01,Accessories,Tires and Tubes,Yes
292,473,CL_VE,VE-C304-L,Classic Vest- L,24,Other sales,2013-07-01,Clothing,Vests,No
293,472,CL_VE,VE-C304-M,Classic Vest- M,24,Other sales,2013-07-01,Clothing,Vests,No
294,471,CL_VE,VE-C304-S,Classic Vest- S,24,Other sales,2013-07-01,Clothing,Vests,No
295,477,AC_BC,WB-H098,Water Bottle - 30 oz.,2,Other sales,2013-07-01,Accessories,Bottles and Cages,No
