SO49665,BK-M68B-42,18485,2012-09-09,2012-09-16,2012-09-21,2049,1,2049
SO49666,BK-M68B-46,3289,2012-09-09,2012-09-16,2012-09-21,2049,1,2049
SO49667,BK-M68S-42,3675,2012-09-09,2012-09-16,2012-09-21,2071,1,2071
SO49668,BK-M68B-46,3263,2012-09-09,2012-09-16,2012-09-21,2049,1,2049
SO49669,BK-M68S-38,16082,2012-09-09,2012-09-16,2012-09-21,2071,1,2071
SO49670,BK-R89B-52,12998,2012-09-09,2012-09-16,2012-09-21,2182,1,2182
SO49671,BK-R89B-44,6201,2012-09-10,2012-09-17,2012-09-22,2182,1,2182
SO49672,BK-R89B-58,5261,2012-09-10,2012-09-17,2012-09-22,2182,1,2182
SO49673,BK-R50R-62,10013,2012-09-10,2012-09-17,2012-09-22,783,1,783
SO49674,BK-R89R-48,2889,2012-09-10,2012-09-17,2012-09-22,2443,1,2443
SO49675,BK-M68B-42,243,2012-09-10,2012-09-17,2012-09-22,2049,1,2049
SO49676,BK-M68S-46,1660,2012-09-10,2012-09-17,2012-09-22,2071,1,2071
SO49677,BK-M68B-38,3668,2012-09-10,2012-09-17,2012-09-22,2049,1,2049
SO49678,BK-M68B-38,16083,2012-09-10,2012-09-17,2012-09-22,2049,1,2049
SO49679,BK-R50R-48,15762,2012-09-10,2012-09-17,2012-09-22,783,1,783
SO49680,BK-R89R-52,6971,2012-09-11,2012-09-18,2012-09-23,2443,1,2443
SO49681,BK-R89B-58,2892,2012-09-11,2012-09-18,2012-09-23,2182,1,2182
SO49682,BK-M68S-46,10354,2012-09-11,2012-09-18,2012-09-23,2071,1,2071
SO49683,BK-M68S-46,16110,2012-09-11,2012-09-18,2012-09-23,2071,1,2071
SO49684,BK-R89R-52,13002,2012-09-11,2012-09-18,2012-09-23,2443,1,2443
SO49685,BK-R89B-44,6961,2012-09-12,2012-09-19,2012-09-24,2182,1,2182
SO49686,BK-R89B-52,5053,2012-09-12,2012-09-19,2012-09-24,2182,1,2182
SO49687,BK-R89R-58,5207,2012-09-12,2012-09-19,2012-09-24,2182,1,2182
SO49688,BK-M68B-46,1655,2012-09-12,2012-09-19,2012-09-24,2049,1,2049
SO49689,BK-R64Y-38,3379,2012-09-12,2012-09-19,2012-09-24,1000,1,1000
SO49690,BK-R89B-48,13010,2012-09-12,2012-09-19,2012-09-24,2182,1,2182
SO49691,BK-R89B-44,12664,2012-09-12,2012-09-19,2012-09-24,2182,1,2182
SO49692,BK-R89B-48,6962,2012-09-13,2012-09-20,2012-09-25,2182,1,2182
SO49693,BK-R89R-48,6743,2012-09-13,2012-09-20,2012-09-25,2443,1,2443
SO49694,BK-R89R-44,6970,2012-09-13,2012-09-20,2012-09-25,2443,1,2443
SO49695,BK-M68B-46,1501,2012-09-13,2012-09-20,2012-09-25,2049,1,2049
SO49696,BK-M68S-46,3325,2012-09-13,2012-09-20,2012-09-25,2071,1,2071
SO49697,BK-M68B-38,3240,2012-09-13,2012-09-20,2012-09-25,2049,1,2049
SO49698,BK-M68S-42,10338,2012-09-13,2012-09-20,2012-09-25,2071,1,2071
SO49699,BK-R64Y-38,14039,2012-09-13,2012-09-20,2012-09-25,1000,1,1000
SO49700,BK-R89B-48,12666,2012-09-13,2012-09-20,2012-09-25,2182,1,2182
SO49701,BK-R89R-44,6935,2012-09-14,2012-09-21,2012-09-26,2443,1,2443
SO49702,BK-R89B-48,4689,2012-09-14,2012-09-21,2012-09-26,2182,1,2182
SO49703,BK-R89B-44,4926,2012-09-14,2012-09-21,2012-09-26,2182,1,2182
SO49704,BK-R89B-52,6964,2012-09-14,2012-09-21,2012-09-26,2182,1,2182
SO49705,BK-R89R-52,4927,2012-09-14,2012-09-21,2012-09-26,2443,1,2443
SO49706,BK-R64Y-40,6772,2012-09-14,2012-09-21,2012-09-26,1000,1,1000
SO49707,BK-R89R-58,2891,2012-09-14,2012-09-21,2012-09-26,2182,1,2182
SO49708,BK-M68S-38,1489,2012-09-14,2012-09-21,2012-09-26,2071,1,2071
SO49709,BK-M68S-38,3302,2012-09-14,2012-09-21,2012-09-26,2071,1,2071
SO49710,BK-M68B-46,3310,2012-09-14,2012-09-21,2012-09-26,2049,1,2049
SO49711,BK-M68B-46,3678,2012-09-14,2012-09-21,2012-09-26,2049,1,2049
SO49712,BK-M68B-42,16097,2012-09-14,2012-09-21,2012-09-26,2049,1,2049
SO49713,BK-M68S-42,10402,2012-09-14,2012-09-21,2012-09-26,2071,1,2071
SO49714,BK-R89B-48,12665,2012-09-14,2012-09-21,2012-09-26,2182,1,2182
SO49715,BK-R50R-62,15763,2012-09-14,2012-09-21,2012-09-26,783,1,783
SO49716,BK-R89B-52,6724,2012-09-15,2012-09-22,2012-09-27,2182,1,2182
SO49717,BK-R89R-44,5206,2012-09-15,2012-09-22,2012-09-27,2443,1,2443
SO49718,BK-R64Y-44,8198,2012-09-15,2012-09-22,2012-09-27,1000,1,1000
SO49719,BK-R50R-44,9856,2012-09-15,2012-09-22,2012-09-27,783,1,783
SO49720,BK-M68B-38,1642,2012-09-15,2012-09-22,2012-09-27,2049,1,2049
SO49721,BK-M68S-46,1647,2012-09-15,2012-09-22,2012-09-27,2071,1,2071
SO49722,BK-M68S-38,3266,2012-09-15,2012-09-22,2012-09-27,2071,1,2071
SO49723,BK-R64Y-44,3368,2012-09-15,2012-09-22,2012-09-27,1000,1,1000
SO49724,BK-M68S-46,16108,2012-09-15,2012-09-22,2012-09-27,2071,1,2071
SO49725,BK-R89R-52,13009,2012-09-15,2012-09-22,2012-09-27,2443,1,2443
SO49726,BK-R64Y-38,14059,2012-09-15,2012-09-22,2012-09-27,1000,1,1000
SO49727,BK-R50R-62,15776,2012-09-15,2012-09-22,2012-09-27,783,1,783
SO49728,BK-R89R-44,6637,2012-09-16,2012-09-23,2012-09-28,2443,1,2443
SO49729,BK-R64Y-44,8048,2012-09-16,2012-09-23,2012-09-28,1000,1,1000
SO49730,BK-R50B-44,10038,2012-09-16,2012-09-23,2012-09-28,783,1,783
SO49731,BK-M68B-42,18452,2012-09-16,2012-09-23,2012-09-28,2049,1,2049
SO49732,BK-M68S-46,3525,2012-09-16,2012-09-23,2012-09-28,2071,1,2071
SO49733,BK-M68B-42,3261,2012-09-16,2012-09-23,2012-09-28,2049,1,2049
SO49734,BK-M68B-46,16088,2012-09-16,2012-09-23,2012-09-28,2049,1,2049
SO49735,BK-R50B-52,4571,2012-09-16,2012-09-23,2012-09-28,783,1,783
SO49736,BK-R50R-52,4557,2012-09-16,2012-09-23,2012-09-28,783,1,783
SO49737,BK-R64Y-42,14108,2012-09-16,2012-09-23,2012-09-28,1000,1,1000
SO49738,BK-R50B-48,15753,2012-09-16,2012-09-23,2012-09-28,783,1,783
SO49739,BK-R89B-52,2897,2012-09-17,2012-09-24,2012-09-29,2182,1,2182
SO49740,BK-M68S-42,3312,2012-09-17,2012-09-24,2012-09-29,2071,1,2071
SO49741,BK-R64Y-48,3380,2012-09-17,2012-09-24,2012-09-29,1000,1,1000
SO49742,BK-R50R-52,16287,2012-09-17,2012-09-24,2012-09-29,783,1,783
SO49743,BK-R89R-44,12995,2012-09-17,2012-09-24,2012-09-29,2443,1,2443
SO49744,BK-R64Y-48,8190,2012-09-18,2012-09-25,2012-09-30,1000,1,1000
SO49745,BK-R64Y-44,8450,2012-09-18,2012-09-25,2012-09-30,1000,1,1000
SO49746,BK-M68B-38,18484,2012-09-18,2012-09-25,2012-09-30,2049,1,2049
SO49747,BK-M68S-46,1497,2012-09-18,2012-09-25,2012-09-30,2071,1,2071
SO49748,BK-R64Y-48,3382,2012-09-18,2012-09-25,2012-09-30,1000,1,1000
SO49749,BK-R50R-44,15756,2012-09-18,2012-09-25,2012-09-30,783,1,783
SO49750,BK-R50R-48,15759,2012-09-18,2012-09-25,2012-09-30,783,1,783
SO49751,BK-R89R-44,6968,2012-09-19,2012-09-26,2012-10-01,2443,1,2443
SO49752,BK-M68B-42,244,2012-09-19,2012-09-26,2012-10-01,2049,1,2049
SO49753,BK-M68B-38,3277,2012-09-19,2012-09-26,2012-10-01,2049,1,2049
SO49754,BK-M68B-42,3305,2012-09-19,2012-09-26,2012-10-01,2049,1,2049
SO49755,BK-M68B-46,3307,2012-09-19,2012-09-26,2012-10-01,2049,1,2049
SO49756,BK-R89R-58,12660,2012-09-19,2012-09-26,2012-10-01,2182,1,2182
SO49757,BK-R89B-58,6967,2012-09-20,2012-09-27,2012-10-02,2182,1,2182
SO49758,BK-R50R-52,8383,2012-09-20,2012-09-27,2012-10-02,783,1,783
SO49759,BK-R64Y-48,3381,2012-09-20,2012-09-27,2012-10-02,1000,1,1000
SO49760,BK-M68B-38,10425,2012-09-20,2012-09-27,2012-10-02,2049,1,2049
SO49761,BK-R50B-44,16272,2012-09-20,2012-09-27,2012-10-02,783,1,783
SO49762,BK-R89R-44,6950,2012-09-21,2012-09-28,2012-10-03,2443,1,2443
SO49763,BK-M68S-46,3279,2012-09-21,2012-09-28,2012-10-03,2071,1,2071
SO49764,BK-M68S-46,3238,2012-09-21,2012-09-28,2012-10-03,2071,1,2071
SO49765,BK-M68S-42,16096,2012-09-21,2012-09-28,2012-10-03,2071,1,2071
SO49766,BK-R50R-48,8421,2012-09-22,2012-09-29,2012-10-04,783,1,783
SO49767,BK-M68S-46,3349,2012-09-22,2012-09-29,2012-10-04,2071,1,2071
SO49768,BK-M68B-42,16105,2012-09-22,2012-09-29,2012-10-04,2049,1,2049
SO49769,BK-M68S-46,16093,2012-09-22,2012-09-29,2012-10-04,2071,1,2071
SO49770,BK-R50B-52,16300,2012-09-22,2012-09-29,2012-10-04,783,1,783
SO49771,BK-R50B-52,4572,2012-09-22,2012-09-29,2012-10-04,783,1,783
SO49772,BK-R89B-58,12663,2012-09-22,2012-09-29,2012-10-04,2182,1,2182
SO49773,BK-R50B-52,15752,2012-09-22,2012-09-29,2012-10-04,783,1,783
SO49774,BK-M68B-38,1650,2012-09-23,2012-09-30,2012-10-05,2049,1,2049
SO49775,BK-M68S-38,3237,2012-09-23,2012-09-30,2012-10-05,2071,1,2071
SO49776,BK-R50R-52,16299,2012-09-23,2012-09-30,2012-10-05,783,1,783
SO49777,BK-R50B-60,16406,2012-09-23,2012-09-30,2012-10-05,783,1,783
SO49778,BK-R89R-48,6200,2012-09-24,2012-10-01,2012-10-06,2443,1,2443
SO49779,BK-R89R-48,6211,2012-09-24,2012-10-01,2012-10-06,2443,1,2443
SO49780,BK-R89B-44,6960,2012-09-24,2012-10-01,2012-10-06,2182,1,2182
SO49781,BK-M68B-46,1486,2012-09-24,2012-10-01,2012-10-06,2049,1,2049
SO49782,BK-R50R-62,10020,2012-09-24,2012-10-01,2012-10-06,783,1,783
SO49783,BK-R50B-52,9863,2012-09-24,2012-10-01,2012-10-06,783,1,783
SO49784,BK-M68B-46,3327,2012-09-24,2012-10-01,2012-10-06,2049,1,2049
SO49785,BK-M68B-38,3669,2012-09-24,2012-10-01,2012-10-06,2049,1,2049
SO49786,BK-M68B-46,16092,2012-09-24,2012-10-01,2012-10-06,2049,1,2049
SO49787,BK-R89R-44,12658,2012-09-24,2012-10-01,2012-10-06,2443,1,2443
SO49788,BK-R89R-44,12994,2012-09-24,2012-10-01,2012-10-06,2443,1,2443
SO49789,BK-R89B-44,13004,2012-09-24,2012-10-01,2012-10-06,2182,1,2182
SO49790,BK-R50R-48,15760,2012-09-24,2012-10-01,2012-10-06,783,1,783
SO49791,BK-R89R-52,5263,2012-09-25,2012-10-02,2012-10-07,2443,1,2443
SO49792,BK-R50B-52,10014,2012-09-25,2012-10-02,2012-10-07,783,1,783
SO49793,BK-M68S-38,3673,2012-09-25,2012-10-02,2012-10-07,2071,1,2071
SO49794,BK-M68S-38,10351,2012-09-25,2012-10-02,2012-10-07,2071,1,2071
SO49795,BK-M68S-42,16095,2012-09-25,2012-10-02,2012-10-07,2071,1,2071
SO49796,BK-R50B-62,4564,2012-09-25,2012-10-02,2012-10-07,783,1,783
SO49797,BK-R50R-48,4570,2012-09-25,2012-10-02,2012-10-07,783,1,783
SO49798,BK-R89B-48,13161,2012-09-25,2012-10-02,2012-10-07,2182,1,2182
SO49799,BK-R89B-48,12996,2012-09-25,2012-10-02,2012-10-07,2182,1,2182
SO49800,BK-R89B-48,13006,2012-09-25,2012-10-02,2012-10-07,2182,1,2182
SO49801,BK-R89B-48,4922,2012-09-26,2012-10-03,2012-10-08,2182,1,2182
SO49802,BK-R89R-52,6631,2012-09-26,2012-10-03,2012-10-08,2443,1,2443
SO49803,BK-R89R-52,4933,2012-09-26,2012-10-03,2012-10-08,2443,1,2443
SO49804,BK-R89B-52,15202,2012-09-26,2012-10-03,2012-10-08,2182,1,2182
SO49805,BK-M68B-42,3288,2012-09-26,2012-10-03,2012-10-08,2049,1,2049
SO49806,BK-M68B-46,3306,2012-09-26,2012-10-03,2012-10-08,2049,1,2049
SO49807,BK-M68S-46,3348,2012-09-26,2012-10-03,2012-10-08,2071,1,2071
SO49808,BK-M68S-42,3674,2012-09-26,2012-10-03,2012-10-08,2071,1,2071
SO49809,BK-R89R-44,13162,2012-09-26,2012-10-03,2012-10-08,2443,1,2443
SO49810,BK-R64Y-48,14054,2012-09-26,2012-10-03,2012-10-08,1000,1,1000
SO49811,BK-R89B-48,6894,2012-09-27,2012-10-04,2012-10-09,2182,1,2182
SO49812,BK-R89R-44,4679,2012-09-27,2012-10-04,2012-10-09,2443,1,2443
SO49813,BK-R89B-58,4702,2012-09-27,2012-10-04,2012-10-09,2182,1,2182
SO49814,BK-M68S-46,338,2012-09-27,2012-10-04,2012-10-09,2071,1,2071
SO49815,BK-M68B-46,16091,2012-09-27,2012-10-04,2012-10-09,2049,1,2049
SO49816,BK-R64Y-44,3376,2012-09-27,2012-10-04,2012-10-09,1000,1,1000
SO49817,BK-M68S-42,16098,2012-09-27,2012-10-04,2012-10-09,2071,1,2071
SO49818,BK-R89B-52,12654,2012-09-27,2012-10-04,2012-10-09,2182,1,2182
SO49819,BK-R89R-44,12661,2012-09-27,2012-10-04,2012-10-09,2443,1,2443
SO49820,BK-R89R-58,13001,2012-09-27,2012-10-04,2012-10-09,2182,1,2182
SO49895,BK-R89B-44,6791,2012-09-28,2012-10-05,2012-10-10,2182,1,2182
SO49896,BK-R89B-48,5390,2012-09-28,2012-10-05,2012-10-10,2182,1,2182
SO49897,BK-R89R-58,5394,2012-09-28,2012-10-05,2012-10-10,2182,1,2182
SO49898,BK-R89R-52,6826,2012-09-28,2012-10-05,2012-10-10,2443,1,2443
SO49899,BK-R89R-44,6875,2012-09-28,2012-10-05,2012-10-10,2443,1,2443
SO49900,BK-R89B-58,5288,2012-09-28,2012-10-05,2012-10-10,2182,1,2182
SO49901,BK-R50R-52,8429,2012-09-28,2012-10-05,2012-10-10,783,1,783
SO49902,BK-M68S-38,1503,2012-09-28,2012-10-05,2012-10-10,2071,1,2071
SO49903,BK-R50R-48,4853,2012-09-28,2012-10-05,2012-10-10,783,1,783
SO49904,BK-R50B-48,4884,2012-09-28,2012-10-05,2012-10-10,783,1,783
SO49905,BK-R64Y-42,14122,2012-09-28,2012-10-05,2012-10-10,1000,1,1000
SO49906,BK-M68B-42,16195,2012-09-29,2012-10-06,2012-10-11,2049,1,2049
SO49907,BK-M68B-42,10591,2012-09-29,2012-10-06,2012-10-11,2049,1,2049
SO49908,BK-M68B-38,16201,2012-09-29,2012-10-06,2012-10-11,2049,1,2049
SO49909,BK-R89R-44,6983,2012-09-29,2012-10-06,2012-10-11,2443,1,2443
SO49910,BK-R89R-58,2905,2012-09-29,2012-10-06,2012-10-11,2182,1,2182
SO49911,BK-M68B-38,1859,2012-09-29,2012-10-06,2012-10-11,2049,1,2049
SO49912,BK-M68S-46,4187,2012-09-29,2012-10-06,2012-10-11,2071,1,2071
SO49913,BK-M68B-38,4194,2012-09-29,2012-10-06,2012-10-11,2049,1,2049
SO49914,BK-M68S-46,4209,2012-09-29,2012-10-06,2012-10-11,2071,1,2071
SO49915,BK-M68S-42,4145,2012-09-29,2012-10-06,2012-10-11,2071,1,2071
SO49916,BK-M68S-46,4147,2012-09-29,2012-10-06,2012-10-11,2071,1,2071
SO49917,BK-R89B-58,13179,2012-09-29,2012-10-06,2012-10-11,2182,1,2182
SO49918,BK-R64Y-42,14110,2012-09-29,2012-10-06,2012-10-11,1000,1,1000
SO49919,BK-R89R-58,6798,2012-09-30,2012-10-07,2012-10-12,2182,1,2182
SO49920,BK-R64Y-44,8479,2012-09-30,2012-10-07,2012-10-12,1000,1,1000
SO49921,BK-R89B-58,2913,2012-09-30,2012-10-07,2012-10-12,2182,1,2182
SO49922,BK-M68B-42,4173,2012-09-30,2012-10-07,2012-10-12,2049,1,2049
SO49923,BK-R50R-44,16340,2012-09-30,2012-10-07,2012-10-12,783,1,783
SO49924,BK-M68B-46,10597,2012-10-01,2012-10-08,2012-10-13,2049,1,2049
SO49925,BK-R89B-52,5393,2012-10-01,2012-10-08,2012-10-13,2182,1,2182
SO49926,BK-R89R-52,5402,2012-10-01,2012-10-08,2012-10-13,2443,1,2443
SO49927,BK-R64Y-44,6777,2012-10-01,2012-10-08,2012-10-13,1000,1,1000
SO49928,BK-R50R-58,8444,2012-10-01,2012-10-08,2012-10-13,783,1,783
SO49929,BK-M68B-42,348,2012-10-01,2012-10-08,2012-10-13,2049,1,2049
SO49930,BK-M68B-42,1856,2012-10-01,2012-10-08,2012-10-13,2049,1,2049
SO49931,BK-R50R-52,4862,2012-10-01,2012-10-08,2012-10-13,783,1,783
SO49932,BK-R64Y-40,3420,2012-10-01,2012-10-08,2012-10-13,1000,1,1000
SO49933,BK-M68S-38,4171,2012-10-01,2012-10-08,2012-10-13,2071,1,2071
SO49934,BK-R89B-58,13268,2012-10-01,2012-10-08,2012-10-13,2182,1,2182
SO49935,BK-R50R-58,15918,2012-10-01,2012-10-08,2012-10-13,783,1,783
SO49936,BK-M68B-42,16203,2012-10-02,2012-10-09,2012-10-14,2049,1,2049
SO49937,BK-M68B-38,16253,2012-10-02,2012-10-09,2012-10-14,2049,1,2049
SO49938,BK-R64Y-42,8276,2012-10-02,2012-10-09,2012-10-14,1000,1,1000
SO49939,BK-M68B-42,381,2012-10-02,2012-10-09,2012-10-14,2049,1,2049
SO49940,BK-M68S-42,1861,2012-10-02,2012-10-09,2012-10-14,2071,1,2071
SO49941,BK-M68S-46,4024,2012-10-02,2012-10-09,2012-10-14,2071,1,2071
SO49942,BK-R64Y-42,3402,2012-10-02,2012-10-09,2012-10-14,1000,1,1000
SO49943,BK-R64Y-40,3419,2012-10-02,2012-10-09,2012-10-14,1000,1,1000
SO49944,BK-M68S-42,4212,2012-10-02,2012-10-09,2012-10-14,2071,1,2071
SO49945,BK-R64Y-48,14121,2012-10-02,2012-10-09,2012-10-14,1000,1,1000
SO49946,BK-R89R-58,7023,2012-10-03,2012-10-10,2012-10-15,2182,1,2182
SO49947,BK-R64Y-42,8473,2012-10-03,2012-10-10,2012-10-15,1000,1,1000
SO49948,BK-M68B-46,4017,2012-10-03,2012-10-10,2012-10-15,2049,1,2049
SO49949,BK-R64Y-44,3413,2012-10-03,2012-10-10,2012-10-15,1000,1,1000
SO49950,BK-R89R-58,13165,2012-10-03,2012-10-10,2012-10-15,2182,1,2182
SO49951,BK-M68B-42,16233,2012-10-04,2012-10-11,2012-10-16,2049,1,2049
SO49952,BK-R50B-58,4842,2012-10-04,2012-10-11,2012-10-16,783,1,783
SO49953,BK-M68B-42,4215,2012-10-04,2012-10-11,2012-10-16,2049,1,2049
SO49954,BK-M68B-42,4146,2012-10-04,2012-10-11,2012-10-16,2049,1,2049
SO49955,BK-M68B-42,4154,2012-10-04,2012-10-11,2012-10-16,2049,1,2049
SO49956,BK-R64Y-44,14114,2012-10-04,2012-10-11,2012-10-16,1000,1,1000
SO49957,BK-R64Y-44,14116,2012-10-04,2012-10-11,2012-10-16,1000,1,1000
SO49958,BK-R89R-44,13169,2012-10-04,2012-10-11,2012-10-16,2443,1,2443
SO49959,BK-R89R-44,13243,2012-10-04,2012-10-11,2012-10-16,2443,1,2443
SO49960,BK-R89B-48,13251,2012-10-04,2012-10-11,2012-10-16,2182,1,2182
SO49961,BK-R50R-44,15923,2012-10-04,2012-10-11,2012-10-16,783,1,783
SO49962,BK-M68B-38,16228,2012-10-05,2012-10-12,2012-10-17,2049,1,2049
SO49963,BK-R89R-52,6849,2012-10-05,2012-10-12,2012-10-17,2443,1,2443
SO49964,BK-R89B-52,5396,2012-10-05,2012-10-12,2012-10-17,2182,1,2182
SO49965,BK-R50B-48,10073,2012-10-05,2012-10-12,2012-10-17,783,1,783
SO49966,BK-M68S-38,1858,2012-10-05,2012-10-12,2012-10-17,2071,1,2071
SO49967,BK-M68S-42,1523,2012-10-05,2012-10-12,2012-10-17,2071,1,2071
SO49968,BK-M68S-42,4031,2012-10-05,2012-10-12,2012-10-17,2071,1,2071
SO49969,BK-R50R-44,4770,2012-10-05,2012-10-12,2012-10-17,783,1,783
SO49970,BK-R50R-44,4771,2012-10-05,2012-10-12,2012-10-17,783,1,783
SO49971,BK-M68B-38,4210,2012-10-05,2012-10-12,2012-10-17,2049,1,2049
SO49972,BK-M68S-46,4213,2012-10-05,2012-10-12,2012-10-17,2071,1,2071
SO49973,BK-R89B-58,13175,2012-10-05,2012-10-12,2012-10-17,2182,1,2182
SO49974,BK-R89R-58,13250,2012-10-05,2012-10-12,2012-10-17,2182,1,2182
SO49975,BK-R89R-52,5293,2012-10-06,2012-10-13,2012-10-18,2443,1,2443
SO49976,BK-R89B-48,2908,2012-10-06,2012-10-13,2012-10-18,2182,1,2182
SO49977,BK-R89B-52,2912,2012-10-06,2012-10-13,2012-10-18,2182,1,2182
SO49978,BK-M68S-38,1548,2012-10-06,2012-10-13,2012-10-18,2071,1,2071
SO49979,BK-M68S-38,1857,2012-10-06,2012-10-13,2012-10-18,2071,1,2071
SO49980,BK-M68B-38,4029,2012-10-06,2012-10-13,2012-10-18,2049,1,2049
SO49981,BK-M68B-46,4034,2012-10-06,2012-10-13,2012-10-18,2049,1,2049
SO49982,BK-R64Y-40,3408,2012-10-06,2012-10-13,2012-10-18,1000,1,1000
SO49983,BK-M68S-46,4181,2012-10-06,2012-10-13,2012-10-18,2071,1,2071
SO49984,BK-R64Y-40,14117,2012-10-06,2012-10-13,2012-10-18,1000,1,1000
SO49985,BK-M68B-42,341,2012-10-07,2012-10-14,2012-10-19,2049,1,2049
SO49986,BK-M68B-46,10584,2012-10-07,2012-10-14,2012-10-19,2049,1,2049
SO49987,BK-M68B-46,4206,2012-10-07,2012-10-14,2012-10-19,2049,1,2049
SO49988,BK-M68B-46,4122,2012-10-07,2012-10-14,2012-10-19,2049,1,2049
SO49989,BK-M68B-38,4132,2012-10-07,2012-10-14,2012-10-19,2049,1,2049
SO49990,BK-M68S-46,4182,2012-10-07,2012-10-14,2012-10-19,2071,1,2071
SO49991,BK-M68S-46,16213,2012-10-08,2012-10-15,2012-10-20,2071,1,2071
SO49992,BK-M68B-38,16242,2012-10-08,2012-10-15,2012-10-20,2049,1,2049
SO49993,BK-R89R-48,6783,2012-10-08,2012-10-15,2012-10-20,2443,1,2443
SO49994,BK-R89B-58,6801,2012-10-08,2012-10-15,2012-10-20,2182,1,2182
SO49995,BK-R50R-52,10062,2012-10-08,2012-10-15,2012-10-20,783,1,783
SO49996,BK-M68B-46,1737,2012-10-08,2012-10-15,2012-10-20,2049,1,2049
SO49997,BK-M68S-46,1738,2012-10-08,2012-10-15,2012-10-20,2071,1,2071
SO49998,BK-M68B-46,1810,2012-10-08,2012-10-15,2012-10-20,2049,1,2049
SO49999,BK-R64Y-42,3394,2012-10-08,2012-10-15,2012-10-20,1000,1,1000
SO50000,BK-M68S-38,16118,2012-10-08,2012-10-15,2012-10-20,2071,1,2071
SO50001,BK-M68S-38,4185,2012-10-08,2012-10-15,2012-10-20,2071,1,2071
SO50002,BK-R89R-44,13172,2012-10-08,2012-10-15,2012-10-20,2443,1,2443
SO50003,BK-R50B-62,15798,2012-10-08,2012-10-15,2012-10-20,783,1,783
SO50004,BK-M68S-42,16230,2012-10-09,2012-10-16,2012-10-21,2071,1,2071
SO50005,BK-R89R-58,6850,2012-10-09,2012-10-16,2012-10-21,2182,1,2182
SO50006,BK-R50B-58,9898,2012-10-09,2012-10-16,2012-10-21,783,1,783
SO50007,BK-M68S-42,4183,2012-10-09,2012-10-16,2012-10-21,2071,1,2071
SO50008,BK-M68S-46,4124,2012-10-09,2012-10-16,2012-10-21,2071,1,2071
SO50009,BK-R64Y-48,14113,2012-10-09,2012-10-16,2012-10-21,1000,1,1000
SO50010,BK-R89R-48,13173,2012-10-09,2012-10-16,2012-10-21,2443,1,2443
SO50011,BK-M68B-38,16234,2012-10-10,2012-10-17,2012-10-22,2049,1,2049
SO50012,BK-M68B-38,16257,2012-10-10,2012-10-17,2012-10-22,2049,1,2049
SO50013,BK-R89B-58,6981,2012-10-10,2012-10-17,2012-10-22,2182,1,2182
SO50014,BK-R89R-48,6835,2012-10-10,2012-10-17,2012-10-22,2443,1,2443
SO50015,BK-R64Y-38,8256,2012-10-10,2012-10-17,2012-10-22,1000,1,1000
SO50016,BK-R50B-58,9872,2012-10-10,2012-10-17,2012-10-22,783,1,783
SO50017,BK-R50R-44,10058,2012-10-10,2012-10-17,2012-10-22,783,1,783
SO50018,BK-R50R-58,9878,2012-10-10,2012-10-17,2012-10-22,783,1,783
SO50019,BK-R89B-48,15237,2012-10-10,2012-10-17,2012-10-22,2182,1,2182
SO50020,BK-M68B-46,1740,2012-10-10,2012-10-17,2012-10-22,2049,1,2049
SO50021,BK-M68B-46,1841,2012-10-10,2012-10-17,2012-10-22,2049,1,2049
SO50022,BK-M68B-38,1714,2012-10-10,2012-10-17,2012-10-22,2049,1,2049
SO50023,BK-R50B-48,4782,2012-10-10,2012-10-17,2012-10-22,783,1,783
SO50024,BK-R50R-48,16408,2012-10-10,2012-10-17,2012-10-22,783,1,783
SO50025,BK-R64Y-44,3388,2012-10-10,2012-10-17,2012-10-22,1000,1,1000
SO50026,BK-M68S-46,4207,2012-10-10,2012-10-17,2012-10-22,2071,1,2071
SO50027,BK-R89R-58,13274,2012-10-10,2012-10-17,2012-10-22,2182,1,2182
SO50028,BK-R89B-58,13275,2012-10-10,2012-10-17,2012-10-22,2182,1,2182
SO50029,BK-M68S-46,16197,2012-10-11,2012-10-18,2012-10-23,2071,1,2071
SO50030,BK-M68S-38,16236,2012-10-11,2012-10-18,2012-10-23,2071,1,2071
SO50031,BK-R50B-52,8423,2012-10-11,2012-10-18,2012-10-23,783,1,783
SO50032,BK-R89R-48,2898,2012-10-11,2012-10-18,2012-10-23,2443,1,2443
SO50033,BK-M68S-46,1715,2012-10-11,2012-10-18,2012-10-23,2071,1,2071
SO50034,BK-M68S-42,4131,2012-10-11,2012-10-18,2012-10-23,2071,1,2071
SO50035,BK-R89B-44,13272,2012-10-11,2012-10-18,2012-10-23,2182,1,2182
SO50036,BK-M68S-46,16214,2012-10-12,2012-10-19,2012-10-24,2071,1,2071
SO50037,BK-R89B-58,5291,2012-10-12,2012-10-19,2012-10-24,2182,1,2182
SO50038,BK-R89B-58,6786,2012-10-12,2012-10-19,2012-10-24,2182,1,2182
SO50039,BK-R89R-48,7002,2012-10-12,2012-10-19,2012-10-24,2443,1,2443
SO50040,BK-M68S-42,4045,2012-10-12,2012-10-19,2012-10-24,2071,1,2071
SO50041,BK-R50B-48,4843,2012-10-12,2012-10-19,2012-10-24,783,1,783
SO50042,BK-R50R-44,4772,2012-10-12,2012-10-19,2012-10-24,783,1,783
SO50043,BK-R64Y-42,3400,2012-10-12,2012-10-19,2012-10-24,1000,1,1000
